TOP MOVIES BY YEAR
Source: www.dvdsreleasedates.com
Generated: June 2, 2026
28. Yes Man (imdb: 6.8, PG-13)
29. 10,000 BC (imdb: 5.2, PG-13)
30. Beverly Hills Chihuahua (imdb: 4.0, PG)
31. The Bucket List (imdb: 7.3, PG-13)
32. High School Musical 3: Senior Year (imdb: 5.1, G)
33. Pineapple Express (imdb: 6.9, R)
34. Valkyrie (imdb: 7.1, PG-13)
35. 21 (imdb: 6.8, PG-13)
36. What Happens in Vegas (imdb: 6.1, PG-13)
37. Jumper (imdb: 6.1, PG-13)
38. Cloverfield (imdb: 7.0, PG-13)
39. The Day the Earth Stood Still (imdb: 5.5, PG-13)
40. 27 Dresses (imdb: 6.1, PG-13)
41. Hellboy II: The Golden Army (imdb: 7.0, PG-13)
42. Vantage Point (imdb: 6.6, PG-13)
43. The Spiderwick Chronicles (imdb: 6.5, PG)
44. Fool's Gold (imdb: 5.7, PG-13)
45. Seven Pounds (imdb: 7.6, PG-13)
46. Role Models (imdb: 6.8, R)
47. Hannah Montana & Miley Cyrus Concert (imdb: 2.8, G)
48. The Happening (imdb: 5.0, R)
49. Forgetting Sarah Marshall (imdb: 7.1, R)
50. Burn After Reading (imdb: 7.0, R)

TOP MOVIES 2007
----------------------------------------
1. Spider-Man 3 (imdb: 6.3, PG-13)
2. Shrek the Third (imdb: 6.1, PG)
3. Transformers (imdb: 7.1, PG-13)
4. Pirates of the Caribbean: At World's End (imdb: 7.2, PG-13)
5. Harry Potter and the Order of the Phoenix (imdb: 7.5, PG-13)
6. I Am Legend (imdb: 7.2, PG-13)
7. The Bourne Ultimatum (imdb: 8.0, PG-13)
8. National Treasure: Book of Secrets (imdb: 6.5, PG)
9. Alvin and the Chipmunks (imdb: 5.3, PG)
10. 300 (imdb: 7.6, R)
11. Ratatouille (imdb: 8.1)
12. The Simpsons Movie (imdb: 7.3, PG-13)
13. Wild Hogs (imdb: 5.9, PG-13)
14. Knocked Up (imdb: 6.9, R)
15. Juno (imdb: 7.4, PG-13)
16. Rush Hour 3 (imdb: 6.3, PG-13)
17. Live Free or Die Hard (imdb: 7.1, PG-13)
18. Fantastic Four: Rise of the Silver Surfer (imdb: 5.6, PG-13)
19. American Gangster (imdb: 7.8, R)
20. Enchanted (imdb: 7.1, PG)
21. Bee Movie (imdb: 6.1, PG)
22. Superbad (imdb: 7.6, R)
23. I Now Pronounce You Chuck & Larry (imdb: 5.9, PG-13)
24. Hairspray (imdb: 6.7, PG)
25. Blades of Glory (imdb: 6.3, PG-13)
26. Ocean's Thirteen (imdb: 6.9, PG-13)
27. Ghost Rider (imdb: 5.3, PG-13)
28. Evan Almighty (imdb: 5.4, PG)
29. Meet the Robinsons (imdb: 6.8, G)
30. Norbit (imdb: 4.3, PG-13)
31. The Game Plan (imdb: 6.2, PG)
32. Bridge to Terabithia (imdb: 7.2, PG)
33. Beowulf (imdb: 6.3, PG-13)
34. Disturbia (imdb: 6.8, PG-13)
35. No Country for Old Men (imdb: 8.2, R)
36. Fred Claus (imdb: 5.7, PG)
37. 1408 (imdb: 6.8, PG-13)
38. The Golden Compass (imdb: 6.1, PG-13)
39. Charlie Wilson's War (imdb: 7.0, R)
40. Saw IV (imdb: 5.9, R)
41. Stomp the Yard (imdb: 5.5, PG-13)
42. Surf's Up (imdb: 6.7, PG)
43. Halloween (imdb: 6.1, R)
44. Why Did I Get Married? (imdb: 6.0, PG-13)
45. TMNT (imdb: 6.2, PG)
46. P.S. I Love You (imdb: 7.0, PG-13)
47. 3:10 to Yuma (imdb: 7.6, R)
48. Sweeney Todd: The Demon Barber of Fleet Street (imdb: 7.3, R)
49. Music and Lyrics (imdb: 6.5, PG-13)
50. Are We Done Yet? (imdb: 4.4, PG)

TOP MOVIES 2006
----------------------------------------
1. Pirates of the Caribbean: Dead Man's Chest (imdb: 7.4, PG-13)
2. Night at the Museum (imdb: 6.5, PG)
3. Cars (imdb: 7.3, G)
4. X-Men: The Last Stand (imdb: 6.6, PG-13)
5. The Da Vinci Code (imdb: 6.7, PG-13)
6. Superman Returns (imdb: 6.1, PG-13)
7. Happy Feet (imdb: 6.4, PG)
8. Ice Age: The Meltdown (imdb: 6.8, PG)
9. Casino Royale (imdb: 8.0, PG-13)
10. The Pursuit of Happyness (imdb: 8.0, PG-13)
11. Over the Hedge (imdb: 6.7, PG)
12. Talladega Nights: The Ballad of Ricky Bobby (imdb: 6.6, PG-13)
13. Click (imdb: 6.4, PG-13)
14. Mission: Impossible III (imdb: 6.9, PG-13)
15. The Departed (imdb: 8.5)
16. Borat (imdb: 7.4, R)
17. The Devil Wears Prada (imdb: 7.0, PG-13)
18. The Break-Up (imdb: 5.8, PG-13)
19. Dreamgirls (imdb: 6.6, PG-13)
20. Scary Movie 4 (imdb: 5.1, PG-13)
21. Failure to Launch (imdb: 5.7, PG-13)
22. Inside Man (imdb: 7.6, R)
23. The Santa Clause 3: The Escape Clause (imdb: 4.9, G)
24. Open Season (imdb: 6.1, PG)
25. Charlotte's Web (imdb: 6.3, G)
26. The Pink Panther (imdb: 5.7, PG)
27. MASH (imdb: 7.3, R)
28. Eight Below (imdb: 7.3, PG)
29. Nacho Libre (imdb: 5.9, PG)
30. Saw III (imdb: 6.2, R)
31. You, Me and Dupree (imdb: 5.6, PG-13)
32. Eragon (imdb: 5.1, PG)
33. Monster House (imdb: 6.7, PG)
34. Barnyard (imdb: 5.7, PG)
35. Runaway Vacation (imdb: 5.6, PG)
36. V for Vendetta (imdb: 8.1, R)
37. Rocky Balboa (imdb: 7.1, PG)
38. World Trade Center (imdb: 6.0, PG-13)
39. Big Momma's House 2 (imdb: 4.8, PG-13)
40. Step Up (imdb: 6.5, PG-13)
41. Flushed Away (imdb: 6.6, PG)
42. Deja Vu (imdb: 7.1, PG-13)
43. Miami Vice (imdb: 6.1, R)
44. Madea's Family Reunion (imdb: 5.4, PG-13)
45. The Holiday (imdb: 7.0, PG-13)
46. The Fast and the Furious: Tokyo Drift (imdb: 6.1, PG-13)
47. Underworld: Evolution (imdb: 6.7, R)
48. The Shaggy Dog (imdb: 4.4, PG)
49. Poseidon (imdb: 5.7, PG-13)
50. The Good Shepherd (imdb: 6.7, R)

TOP MOVIES 2005
----------------------------------------
1. Star Wars: Episode III - Revenge of the Sith (imdb: 7.7, PG-13)
2. The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (imdb: 6.9, PG)
3. Harry Potter and the Goblet of Fire (imdb: 7.7, PG-13)
4. War of the Worlds (imdb: 6.6, PG-13)
5. King Kong (imdb: 7.2, PG-13)
6. Wedding Crashers (imdb: 7.0, R)
7. Charlie and the Chocolate Factory (imdb: 6.7)
8. Batman Begins (imdb: 8.2, PG-13)
9. Madagascar (imdb: 6.9)
10. Mr. & Mrs. Smith (imdb: 6.5, PG-13)
11. Hitch (imdb: 6.6, PG-13)
12. The Longest Yard (imdb: 6.4, PG-13)
13. Fantastic Four (imdb: 5.7, PG-13)
14. Chicken Little (imdb: 5.7, G)
15. Robots (imdb: 6.4, PG)
16. Walk the Line (imdb: 7.8, PG-13)
17. Wallace & Gromit in The Curse of the Were-Rabbit (imdb: 7.5, G)
18. The Pacifier (imdb: 5.6, PG)
19. Fun with Dick and Jane (imdb: 6.2, PG-13)
20. The 40 Year Old Virgin (imdb: 7.1, R)
21. Million Dollar Baby (imdb: 8.1)
22. Flightplan (imdb: 6.3, PG-13)
23. Saw II (imdb: 6.6, R)
24. Brokeback Mountain (imdb: 7.7, R)
25. Monster-in-Law (imdb: 5.6, PG-13)
26. Cheaper by the Dozen 2 (imdb: 5.6, PG)
27. Are We There Yet? (imdb: 4.8, PG)
28. The Dukes of Hazzard (imdb: 5.2, PG-13)
29. March of the Penguins (imdb: 7.5, G)
30. Constantine (imdb: 7.0, R)
31. The Ring Two (imdb: 5.4, PG-13)
32. The Exorcism of Emily Rose (imdb: 6.7, PG-13)
33. Four Brothers (imdb: 6.8, R)
34. Sin City (imdb: 8.0, R)
35. The Interpreter (imdb: 6.4, PG-13)
36. Sideways (imdb: 7.5, R)
37. Sahara (imdb: 6.1, PG-13)
38. Guess Who (imdb: 5.9, PG-13)
39. Coach Carter (imdb: 7.4, PG-13)
40. Herbie Fully Loaded (imdb: 5.0, G)
41. The Amityville Horror (imdb: 5.9, R)
42. Sky High (imdb: 6.3, PG)
43. Jarhead (imdb: 7.0, R)
44. Bewitched (imdb: 4.9, PG-13)
45. Cinderella Man (imdb: 8.0, PG-13)
46. The Family Stone (imdb: 6.3, PG-13)
47. Red Eye (imdb: 6.4, PG-13)
48. Memoirs of a Geisha (imdb: 7.3, PG-13)
49. White Noise (imdb: 5.5)
50. Be Cool (imdb: 5.6, PG-13)

TOP MOVIES 2004
----------------------------------------
1. Shrek 2 (imdb: 7.4, PG)
2. Spider-Man 2 (imdb: 7.5, PG-13)
3. The Passion of the Christ (imdb: 7.3, R)
4. Meet the Fockers (imdb: 6.4, PG-13)
5. The Incredibles (imdb: 8.0, PG)
6. Harry Potter and the Prisoner of Azkaban (imdb: 7.9, PG)
7. The Day After Tomorrow (imdb: 6.5)
8. The Bourne Supremacy (imdb: 7.7, PG-13)
9. National Treasure (imdb: 6.9, PG)
10. Shark Tale (imdb: 6.0, PG)
11. I, Robot (imdb: 7.1, PG-13)
12. Troy (imdb: 7.3, R)
13. Ocean's Twelve (imdb: 6.5, PG-13)
14. 50 First Dates (imdb: 6.8, PG-13)
15. Van Helsing (imdb: 6.1, PG-13)
16. Fahrenheit 9/11 (imdb: 7.5)
17. Lemony Snicket's A Series of Unfortunate Events (imdb: 6.8, PG)
18. Dodgeball: A True Underdog Story (imdb: 6.7, PG-13)
19. The Village (imdb: 6.6)
20. The Grudge (imdb: 5.9, PG-13)
21. The Aviator (imdb: 7.5, PG-13)
22. Collateral (imdb: 7.5, R)
23. The Princess Diaries 2: Royal Engagement (imdb: 5.9, G)
24. Starsky & Hutch (imdb: 6.1, PG-13)
25. Along Came Polly (imdb: 6.0, PG-13)
26. Mean Girls (imdb: 7.1, PG-13)
27. The SpongeBob SquarePants Movie (imdb: 7.2, PG)
28. Scooby Doo 2: Monsters Unleashed (imdb: 5.3, PG)
29. Anchorman: The Legend of Ron Burgundy (imdb: 7.1, PG-13)
30. The Notebook (imdb: 7.8, PG-13)
31. AVP: Alien vs. Predator (imdb: 5.7, PG-13)
32. Man on Fire (imdb: 7.7, R)
33. The Terminal (imdb: 7.4, PG-13)
34. Garfield (imdb: 5.1, PG)
35. Ray (imdb: 7.7, PG-13)
36. Ladder 49 (imdb: 6.5, PG-13)
37. Christmas with the Kranks (imdb: 5.6, PG)
38. White Chicks (imdb: 5.9, PG-13)
39. Hidalgo (imdb: 6.7, PG-13)
40. The Forgotten (imdb: 5.8, PG-13)
41. Big Fish (imdb: 7.9, PG-13)
42. Kill Bill: Vol. 2 (imdb: 8.0, R)
43. The Manchurian Candidate (imdb: 6.6, R)
44. Barbershop 2: Back in Business (imdb: 5.7, PG-13)
45. Miracle (imdb: 7.5, PG)
46. Friday Night Lights (imdb: 7.2, PG-13)
47. The Stepford Wives (imdb: 5.4, PG-13)
48. Hellboy (imdb: 6.9, PG-13)
49. Dawn of the Dead (imdb: 7.2, R)
50. Without a Paddle (imdb: 5.9, PG-13)

TOP MOVIES 2003
----------------------------------------
1. The Lord of the Rings: The Return of the King (imdb: 9.0, PG-13)
2. Finding Nemo (imdb: 8.2, G)
3. Pirates of the Caribbean: The Curse of the Black Pearl (imdb: 8.1, PG-13)
4. The Matrix Reloaded (imdb: 7.2, R)
5. Bruce Almighty (imdb: 6.8, PG-13)
6. X-Men 2 (imdb: 7.4, PG-13)
7. Elf (imdb: 7.1, PG)
8. Chicago (imdb: 7.2, PG-13)
9. Terminator 3: Rise of the Machines (imdb: 6.3, R)
10. The Matrix Revolutions (imdb: 6.7, R)
11. Cheaper by the Dozen (imdb: 5.9, PG)
12. Bad Boys II (imdb: 6.6, R)
13. Anger Management (imdb: 6.3, PG-13)
14. Bringing Down the House (imdb: 5.6, PG-13)
15. Hulk (imdb: 5.7, PG-13)
16. 2 Fast 2 Furious (imdb: 6.0, PG-13)
17. Something's Gotta Give (imdb: 6.8, PG-13)
18. Seabiscuit (imdb: 7.3, PG-13)
19. S.W.A.T. (imdb: 6.1, PG-13)
20. Spy Kids 3-D: Game Over (imdb: 4.4, PG)
21. The Last Samurai (imdb: 7.8, R)
22. Freaky Friday (imdb: 6.4, PG)
23. Scary Movie 3 (imdb: 5.6)
24. The Italian Job (imdb: 7.0)
25. How to Lose a Guy in 10 Days (imdb: 6.5, PG-13)
26. American Wedding (imdb: 6.3)
27. Daddy Day Care (imdb: 5.7, PG)
28. Charlie's Angels: Full Throttle (imdb: 5.0, PG-13)
29. The Cat in the Hat (imdb: 4.2, PG)
30. Cold Mountain (imdb: 7.2, R)
31. Master and Commander: The Far Side of the World (imdb: 7.5, PG-13)
32. Mystic River (imdb: 7.9, R)
33. Legally Blonde 2: Red, White & Blonde (imdb: 4.8, PG-13)
34. Brother Bear (imdb: 6.9, G)
35. Freddy vs. Jason (imdb: 5.8)
36. The School of Rock (imdb: 7.2, PG-13)
37. The Texas Chainsaw Massacre (imdb: 6.2, R)
38. The Haunted Mansion (imdb: 5.2, PG)
39. Old School (imdb: 7.0, R)
40. Kill Bill: Vol. 1 (imdb: 8.2, R)
41. Holes (imdb: 7.0, PG)
42. Kangaroo Jack (imdb: 4.5, PG)
43. The League of Extraordinary Gentlemen (imdb: 5.8, PG-13)
44. Lara Croft Tomb Raider: The Cradle of Life (imdb: 5.5, PG-13)
45. Mona Lisa Smile (imdb: 6.6, PG-13)
46. Shanghai Knights (imdb: 6.2, PG-13)
47. Bad Santa (imdb: 7.0, R)
48. Gothika (imdb: 5.8)
49. Love Actually (imdb: 7.5, R)
50. Open Range (imdb: 7.4, R)

TOP MOVIES 2002
----------------------------------------
1. Spider-Man (imdb: 7.4, PG-13)
2. The Lord of the Rings: The Two Towers (imdb: 8.8, PG-13)
3. Star Wars: Episode II - Attack of the Clones (imdb: 6.6, PG)
4. Harry Potter and the Chamber of Secrets (imdb: 7.5, PG)
5. My Big Fat Greek Wedding (imdb: 6.6, PG)
6. Signs (imdb: 6.8, PG-13)
7. Austin Powers in Goldmember (imdb: 6.3, PG-13)
8. Men in Black II (imdb: 6.2, PG-13)
9. Ice Age (imdb: 7.5, PG)
10. A Beautiful Mind (imdb: 8.2, PG-13)
11. Catch Me If You Can (imdb: 8.1, PG-13)
12. Die Another Day (imdb: 6.1, PG-13)
13. Scooby-Doo (imdb: 5.4, PG)
14. Lilo & Stitch (imdb: 7.4, PG)
15. xXx (imdb: 5.9, PG-13)
16. The Santa Clause 2 (imdb: 5.8, G)
17. Minority Report (imdb: 7.6, PG-13)
18. The Ring (imdb: 7.1, PG-13)
19. Sweet Home Alabama (imdb: 6.2, PG-13)
20. Mr. Deeds (imdb: 5.8, PG-13)
21. The Bourne Identity (imdb: 7.8, PG-13)
22. The Sum of All Fears (imdb: 6.5, PG-13)
23. 8 Mile (imdb: 7.2)
24. Black Hawk Down (imdb: 7.7, R)
25. Road to Perdition (imdb: 7.6, R)
26. Panic Room (imdb: 6.8, R)
27. Maid in Manhattan (imdb: 5.4, PG-13)
28. Space Station 3D (imdb: 7.4)
29. Two Weeks Notice (imdb: 6.2, PG-13)
30. Red Dragon (imdb: 7.2, R)
31. The Scorpion King (imdb: 5.5, PG-13)
32. Spy Kids 2: Island of Lost Dreams (imdb: 5.3, PG)
33. About a Boy (imdb: 7.1, PG-13)
34. Blade II (imdb: 6.7, R)
35. Snow Dogs (imdb: 5.2, PG)
36. We Were Soldiers (imdb: 7.2, R)
37. Gangs of New York (imdb: 7.5, R)
38. The Rookie (imdb: 6.9, G)
39. Barbershop (imdb: 6.4, PG-13)
40. Spirit: Stallion of the Cimarron (imdb: 7.2, G)
41. John Q (imdb: 7.1, PG-13)
42. Divine Secrets of the Ya-Ya Sisterhood (imdb: 6.1, PG-13)
43. Insomnia (imdb: 7.2, R)
44. Changing Lanes (imdb: 6.5, R)
45. About Schmidt (imdb: 7.2, R)
46. Stuart Little 2 (imdb: 5.5, G)
47. The Time Machine (imdb: 6.0, PG-13)
48. Drumline (imdb: 6.0, PG-13)
49. The Count of Monte Cristo (imdb: 7.7, PG-13)
50. Unfaithful (imdb: 6.7, R)

TOP MOVIES 2001
----------------------------------------
1. Harry Potter and the Sorcerer's Stone (imdb: 7.7, PG)
2. The Lord of the Rings: The Fellowship of the Ring (imdb: 8.9, PG-13)
3. Shrek (imdb: 7.9, PG)
4. Monsters, Inc. (imdb: 8.1, G)
5. Rush Hour 2 (imdb: 6.7, PG-13)
6. The Mummy Returns (imdb: 6.4)
7. Pearl Harbor (imdb: 6.3, PG-13)
8. Ocean's Eleven (imdb: 7.7, PG-13)
9. Jurassic Park III (imdb: 6.0)
10. Planet of the Apes (imdb: 5.7)
11. Hannibal (imdb: 6.8, R)
12. American Pie 2 (imdb: 6.5, R)
13. The Fast and the Furious (imdb: 6.8, PG-13)
14. Lara Croft: Tomb Raider (imdb: 5.8, PG-13)
15. Traffic (imdb: 7.5, R)
16. Dr. Dolittle 2 (imdb: 4.8, PG)
17. Spy Kids (imdb: 5.6, PG)
18. The Princess Diaries (imdb: 6.4, G)
19. Vanilla Sky (imdb: 6.9, R)
20. The Others (imdb: 7.6, PG-13)
21. Legally Blonde (imdb: 6.5, PG-13)
22. America's Sweethearts (imdb: 5.7, PG-13)
23. Cats & Dogs (imdb: 5.2, PG)
24. Save the Last Dance (imdb: 6.2, PG-13)
25. Atlantis: The Lost Empire (imdb: 6.9, PG)
26. Jimmy Neutron: Boy Genius (imdb: 6.1, G)
27. Artificial Intelligence: AI (imdb: 7.2, PG-13)
28. Training Day (imdb: 7.8, R)
29. Along Came a Spider (imdb: 6.4, R)
30. Bridget Jones's Diary (imdb: 6.8, R)
31. Chocolat (imdb: 7.2, PG-13)
32. Scary Movie 2 (imdb: 5.4, R)
33. The Score (imdb: 6.8, R)
34. Shallow Hal (imdb: 6.0, PG-13)
35. Swordfish (imdb: 6.5, R)
36. The Mexican (imdb: 6.1, R)
37. Down to Earth (imdb: 5.4, PG-13)
38. Spy Game (imdb: 7.1, R)
39. The Wedding Planner (imdb: 5.4, PG-13)
40. Behind Enemy Lines (imdb: 6.4)
41. Ali (imdb: 6.7, R)
42. Moulin Rouge! (imdb: 7.5, PG-13)
43. Rat Race (imdb: 6.5)
44. A Knight's Tale (imdb: 7.0, PG-13)
45. The Animal (imdb: 4.9, PG-13)
46. Don't Say a Word (imdb: 6.3, R)
47. Blow (imdb: 7.5, R)
48. Exit Wounds (imdb: 5.6, R)
49. Enemy at the Gates (imdb: 7.5, R)
50. K-PAX (imdb: 7.4, PG-13)

TOP MOVIES 2000
----------------------------------------
1. How the Grinch Stole Christmas (imdb: 6.4, PG)
2. Cast Away (imdb: 7.8, PG-13)
3. Mission: Impossible II (imdb: 6.1, PG-13)
4. Gladiator (imdb: 8.5, R)
5. What Women Want (imdb: 6.5, PG-13)
6. The Perfect Storm (imdb: 6.5, PG-13)
7. Meet the Parents (imdb: 7.0, PG-13)
8. X-Men (imdb: 7.3, PG-13)
9. Scary Movie (imdb: 6.3, R)
10. What Lies Beneath (imdb: 6.6, PG-13)
11. Dinosaur (imdb: 6.4, PG)
12. Crouching Tiger, Hidden Dragon (imdb: 7.9)
13. Erin Brockovich (imdb: 7.5, R)
14. Charlie's Angels (imdb: 5.7, PG-13)
15. Nutty Professor II: The Klumps (imdb: 4.5, PG-13)
16. Big Momma's House (imdb: 5.3, PG-13)
17. Remember the Titans (imdb: 7.8, PG)
18. The Patriot (imdb: 7.2, R)
19. Miss Congeniality (imdb: 6.4, PG-13)
20. Chicken Run (imdb: 7.1, G)
21. Gone in Sixty Seconds (imdb: 6.5, PG-13)
22. Unbreakable (imdb: 7.3, PG-13)
23. Me, Myself & Irene (imdb: 6.6, R)
24. Space Cowboys (imdb: 6.5, PG-13)
25. The Emperor's New Groove (imdb: 7.4, G)
26. Scream 3 (imdb: 5.7, R)
27. U-571 (imdb: 6.6, PG-13)
28. Rugrats in Paris (imdb: 6.2, G)
29. The Family Man (imdb: 6.9, PG-13)
30. Hollow Man (imdb: 5.9, R)
31. Shaft (imdb: 6.0, R)
32. The Kid (imdb: 6.1, PG)
33. Road Trip (imdb: 6.5, R)
34. Vertical Limit (imdb: 6.0, PG-13)
35. Bring It On (imdb: 6.2, PG-13)
36. 102 Dalmatians (imdb: 4.9, G)
37. Rules of Engagement (imdb: 6.4, R)
38. The Cell (imdb: 6.4, R)
39. Mission to Mars (imdb: 5.7, PG)
40. Coyote Ugly (imdb: 5.8, PG-13)
41. Snow Day (imdb: 5.2, PG)
42. The Cider House Rules (imdb: 7.4, PG-13)
43. The Whole Nine Yards (imdb: 6.7, R)
44. Next Friday (imdb: 6.2, R)
45. Shanghai Noon (imdb: 6.6, PG-13)
46. Romeo Must Die (imdb: 6.1, R)
47. Final Destination (imdb: 6.7)
48. Finding Forrester (imdb: 7.3, PG-13)
49. The Road to El Dorado (imdb: 6.9, PG)
50. The Hurricane (imdb: 7.6, R)

TOP MOVIES 1999
----------------------------------------
1. Star Wars: Episode I - The Phantom Menace (imdb: 6.5, PG)
2. The Sixth Sense (imdb: 8.2, PG-13)
3. Toy Story 2 (imdb: 7.9, G)
4. Austin Powers: The Spy Who Shagged Me (imdb: 6.7, PG-13)
5. The Matrix (imdb: 8.7, R)
6. Tarzan (imdb: 7.3, G)
7. Big Daddy (imdb: 6.5, PG-13)
8. The Mummy (imdb: 7.1)
9. Runaway Bride (imdb: 5.6, PG)
10. The Blair Witch Project (imdb: 6.5, R)
11. Stuart Little (imdb: 6.0, PG)
12. The Green Mile (imdb: 8.6, R)
13. American Beauty (imdb: 8.3, R)
14. The World Is Not Enough (imdb: 6.4, PG-13)
15. Double Jeopardy (imdb: 6.5, R)
16. Notting Hill (imdb: 7.2, PG-13)
17. Wild Wild West (imdb: 4.9, PG-13)
18. Analyze This (imdb: 6.7, R)
19. The General's Daughter (imdb: 6.4, R)
20. American Pie (imdb: 7.0, R)
21. Sleepy Hollow (imdb: 7.3)
22. Shakespeare in Love (imdb: 7.1, R)
23. Inspector Gadget (imdb: 4.2, PG)
24. The Haunting (imdb: 5.0, PG-13)
25. Entrapment (imdb: 6.3, PG-13)
26. Pocket Monsters: Mewtwo Strikes Back! (imdb: 6.4, G)
27. Payback (imdb: 7.0, R)
28. The Talented Mr. Ripley (imdb: 7.4, R)
29. Any Given Sunday (imdb: 6.9, R)
30. Deep Blue Sea (imdb: 6.0, R)
31. Galaxy Quest (imdb: 7.4, PG)
32. The Thomas Crown Affair (imdb: 6.9, R)
33. Blue Streak (imdb: 6.4, PG-13)
34. End of Days (imdb: 5.8, R)
35. The Bone Collector (imdb: 6.7, R)
36. Bowfinger (imdb: 6.5, PG-13)
37. Deuce Bigalow: Male Gigolo (imdb: 5.7, R)
38. Life (imdb: 6.8, R)
39. She's All That (imdb: 6.0, PG-13)
40. Three Kings (imdb: 7.1, R)
41. Fantasia/2000 (imdb: 7.1, G)
42. Bicentennial Man (imdb: 6.9, PG)
43. A Civil Action (imdb: 6.6, PG-13)
44. Eyes Wide Shut (imdb: 7.5, R)
45. Never Been Kissed (imdb: 6.0, PG-13)
46. Varsity Blues (imdb: 6.6, R)
47. Forces of Nature (imdb: 5.5, PG-13)
48. Message in a Bottle (imdb: 6.3, PG-13)
49. South Park: Bigger Longer & Uncut (imdb: 7.7, R)
50. Stigmata (imdb: 6.2, R)

TOP MOVIES 1998
----------------------------------------
1. Armageddon (imdb: 6.7, PG-13)
2. Saving Private Ryan (imdb: 8.6, R)
3. There's Something About Mary (imdb: 7.1, R)
4. A Bug's Life (imdb: 7.2, G)
5. The Waterboy (imdb: 6.2, PG-13)
6. Doctor Dolittle (imdb: 5.4, PG-13)
7. Rush Hour (imdb: 7.1, PG-13)
8. Deep Impact (imdb: 6.3, PG-13)
9. Good Will Hunting (imdb: 8.4, R)
10. Godzilla (imdb: 5.5, PG-13)
11. Patch Adams (imdb: 6.9, PG-13)
12. Lethal Weapon 4 (imdb: 6.6, R)
13. The Truman Show (imdb: 8.2, PG)
14. Mulan (imdb: 7.7, G)
15. You've Got Mail (imdb: 6.7, PG)
16. Enemy of the State (imdb: 7.3, R)
17. The Prince of Egypt (imdb: 7.2, PG)
18. The Rugrats Movie (imdb: 5.9, G)
19. The Mask of Zorro (imdb: 6.8, PG-13)
20. Stepmom (imdb: 6.8, PG-13)
21. Antz (imdb: 6.5, PG)
22. The X Files (imdb: 7.0, PG-13)
23. The Wedding Singer (imdb: 6.9, PG-13)
24. City of Angels (imdb: 6.7, PG-13)
25. Everest (imdb: 7.0, G)
26. The Horse Whisperer (imdb: 6.7, PG-13)
27. Six Days Seven Nights (imdb: 5.9, PG-13)
28. Star Trek: Insurrection (imdb: 6.4, PG)
29. Blade (imdb: 7.1, R)
30. Lost in Space (imdb: 5.3, PG-13)
31. A Perfect Murder (imdb: 6.6, R)
32. The Parent Trap (imdb: 6.7, PG)
33. EverAfter (imdb: 7.1, PG-13)
34. Hope Floats (imdb: 6.1, PG-13)
35. U.S. Marshals (imdb: 6.6, PG-13)
36. Life Is Beautiful (imdb: 8.6, PG-13)
37. The Man in the Iron Mask (imdb: 6.5, PG-13)
38. Snake Eyes (imdb: 6.2, R)
39. What Dreams May Come (imdb: 7.0, PG-13)
40. Halloween H20: 20 Years Later (imdb: 5.8, R)
41. Small Soldiers (imdb: 6.3, PG-13)
42. Babe: Pig in the City (imdb: 5.9, G)
43. Mighty Joe Young (imdb: 5.7, PG)
44. Practical Magic (imdb: 6.4, PG-13)
45. Meet Joe Black (imdb: 7.2, PG-13)
46. The Negotiator (imdb: 7.3, R)
47. Wag the Dog (imdb: 7.1, R)
48. Ronin (imdb: 7.2)
49. The Siege (imdb: 6.4, R)
50. Mysteries of Egypt (imdb: 6.5, G)

TOP MOVIES 1997
----------------------------------------
1. Titanic (imdb: 8.0, PG-13)
2. Men in Black (imdb: 7.3, PG-13)
3. The Lost World: Jurassic Park (imdb: 6.6, PG-13)
4. Liar Liar (imdb: 6.9, PG-13)
5. Air Force One (imdb: 6.6, R)
6. As Good as It Gets (imdb: 7.7, PG-13)
7. Batman & Robin (imdb: 3.8, PG-13)
8. My Best Friend's Wedding (imdb: 6.4, PG-13)
9. Tomorrow Never Dies (imdb: 6.5, PG-13)
10. Face/Off (imdb: 7.3, R)
11. George of the Jungle (imdb: 5.6, PG)
12. Scream 2 (imdb: 6.4, R)
13. Con Air (imdb: 6.9, R)
14. Contact (imdb: 7.5, PG)
15. Hercules (imdb: 7.3, G)
16. Flubber (imdb: 5.3, PG)
17. Conspiracy Theory (imdb: 6.7, R)
18. I Know What You Did Last Summer (imdb: 5.9, R)
19. Dante's Peak (imdb: 6.1, PG-13)
20. Anaconda (imdb: 5.0, PG-13)
21. Anastasia (imdb: 7.2, G)
22. L.A. Confidential (imdb: 8.2, R)
23. In & Out (imdb: 6.4, PG-13)
24. The Fifth Element (imdb: 7.6)
25. Mousehunt (imdb: 6.5, PG)
26. The Saint (imdb: 6.2, PG-13)
27. The Devil's Advocate (imdb: 7.5, R)
28. Kiss the Girls (imdb: 6.6, R)
29. Jungle 2 Jungle (imdb: 5.2, PG)
30. Spawn (imdb: 5.2, PG-13)
31. The Jackal (imdb: 6.4, R)
32. Starship Troopers (imdb: 7.3, R)
33. Austin Powers: International Man of Mystery (imdb: 7.0, PG-13)
34. Breakdown (imdb: 7.0, R)
35. Evita (imdb: 6.3, PG)
36. Absolute Power (imdb: 6.7, R)
37. The Game (imdb: 7.7, R)
38. G.I. Jane (imdb: 6.1, R)
